filename,brightness_mu,brightness_std,contrast_mu,contrast_std,colorfulness_mu,colorfulness_std,sharpness_mu,sharpness_std,si_mu,si_std,ti_std_mu,ti_std_std,ti_mag_mu,ti_mag_std,niqe_mu,niqe_std,full_duration,height,width,pixels,aspect_ratio,frame_rate,bitrate,format,format_long_name,codec,codec_long_name
/mnt/ztu/yfcc_vid_test/974/326/9743266242_crop_20s.mp4,106.12151595349,9.21502692076261,52.8865869251686,3.22011390685042,29.402900746705,1.48484256656961,97.3266836727352,14.5367429658869,84.6625853268898,9.60600512134196,25.882349783569,8.93629855058409,17.9320086375738,6.68448617291492,20.2389784753323,1.07544234146649,21.088,1080,1920,2073600,1.77777777777778,29.97,4811770,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/974/189/9741893569_crop_20s.mp4,91.7169884318335,10.2198912213941,57.4596387131834,5.59039205211363,24.6162090176578,4.12821896623535,86.607843135673,18.013595263107,109.506910075556,15.4489426642563,25.9520047072424,5.8773433036966,14.6641611458333,3.83866798442792,11.3189161845616,1.43167471511633,20.968,720,1280,921600,1.77777777777778,29.97,2999650,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/974/189/9741890383_crop_20s.mp4,115.50292138478,20.4710378100849,58.0698693567809,12.2008336459322,23.8211148295429,3.51811774784164,52.3714305041429,18.9490774580303,69.8594570651862,23.0063861905298,31.6086368717065,12.8175372302995,19.0279195666775,7.91057851277089,13.1460268145702,1.31039479295223,20.087,720,1280,921600,1.77777777777778,29.97,3278817,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/031/11703197013_crop_20s.mp4,124.655699816623,12.1018361183709,72.8679780888447,6.90061403375837,47.4242991136099,6.40012302413463,24.1233095404627,4.89783569985508,49.4569154441494,9.13413056031035,23.2027870594615,5.81834067007549,10.2075155725491,3.52295604296772,11.8554262282356,0.448197055691162,20.888,720,1280,921600,1.77777777777778,29.97002997003,3178362,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/222/11722219093_crop_20s.mp4,141.663187286665,11.3909673995975,53.491740533317,11.0309374484602,18.9919928953219,3.1333971259792,47.7608396785619,7.32531113276583,56.2135819657076,8.03918318159846,13.3322246155822,8.85425743257912,8.39596037133488,5.67542449998907,15.6276122629642,3.45519525583834,21.104,720,1280,921600,1.77777777777778,29.97002997003,3285433,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/332/11733223464_crop_20s.mp4,135.656825749258,19.8142030678825,47.2190917031359,5.31821108514859,27.3378974576203,4.92547309319749,47.6271980057126,14.2324879888566,46.5755171990415,10.773015611799,41.5865113935558,11.0036386968331,30.8792165758371,8.98028228083038,15.9266797804063,2.00016739054109,20.434,1080,1920,2073600,1.77777777777778,29.97,4344433,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/320/11732007936_crop_20s.mp4,100.141318506838,4.05510031364236,64.1478151778324,1.0284210819828,24.077630112335,1.2841625783145,138.342989941429,4.01361399523907,135.397321527474,3.1388604781335,27.0448911697652,9.61049163112768,16.2728762834418,7.46444483867796,13.9819622039795,0.904864822463532,20.08,720,1280,921600,1.77777777777778,25,3345592,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/320/11732056846_crop_20s.mp4,97.0483091810917,0.731707996506194,54.6616200706485,0.632770860925368,35.1620561653291,0.245482491449625,117.741660395135,3.30710857057884,117.070215860334,2.65474114208058,23.2299476254421,2.4091928016504,11.1057208228082,2.79774152509227,15.3920287337958,0.699225551182902,20.08,720,1280,921600,1.77777777777778,25,3350766,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/464/11746475393_crop_20s.mp4,118.753799576858,16.8348817088138,57.2006841999429,11.1401297507618,23.1407307539513,6.31960974039312,49.1354143685119,17.7137462678287,71.9833970126716,26.0652165598086,36.6694507852392,8.45249132249683,23.6957349133367,6.51443098537491,12.9269578687606,1.34612140166588,20.55,720,1280,921600,1.77777777777778,29.97,3261162,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/457/11745741735_crop_20s.mp4,75.0462467134547,1.87732569866818,60.0675015757662,1.82376476667834,33.5636683428737,1.39159695889681,83.4616477925703,10.6943702919997,131.444217570791,12.6859252627662,38.742713976616,10.1690192955312,20.9591481667631,6.63502846520607,12.4231199376723,0.549237280571761,21.105,1080,1920,2073600,1.77777777777778,23.976023976024,4328723,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/560/11756035516_crop_20s.mp4,101.884248945448,12.7048912114945,64.6758427475727,6.32019249850941,0,0,31.1203469851809,3.02672338400049,58.3869040027749,3.09235192518778,10.5397219907217,8.75739824027364,3.39088061135913,3.13036027974058,11.0371042788029,0.756210729451442,21.088,720,1280,921600,1.77777777777778,29.97,3275143,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/633/11763323983_crop_20s.mp4,97.3581160154827,17.7310947557424,49.8373108830349,8.41492442524139,9.27105246203166,1.29191471883639,66.6821830687078,17.3933060865313,79.2783391377097,21.8732223568248,38.3751314883218,9.96425877104257,26.3255726487449,7.28222209803767,14.0565376907098,1.05677737750461,20.321,720,1280,921600,1.77777777777778,29.97,3260088,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/838/11783871243_crop_20s.mp4,101.433472464756,13.1713946112655,51.498159753178,4.12317669207312,29.4821411640756,6.90580488308416,34.249091497074,5.76747048583817,47.7376906788437,6.32692450256026,31.81405722833,7.05960423569352,19.8697121893004,5.87321066873543,12.9529665649914,0.528092558470949,20.087,1080,1920,2073600,1.77777777777778,29.97002997003,4241536,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/004/11700443665_crop_20s.mp4,117.143677292647,14.63468147547,35.1116838323372,7.94595991487034,29.7690321908796,2.89174940428712,15.8623695536624,4.61676928582806,25.3676024418248,6.78150346095669,30.2456714343777,8.83168431317541,19.11600465453,5.74537248106705,13.351128609454,0.356594361776129,20.087,1080,1920,2073600,1.77777777777778,29.97002997003,4412659,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/548/11754827303_crop_20s.mp4,32.3210531958571,9.98036601702473,40.1923866288023,13.0597149659909,25.2810854894984,9.97211800642747,15.6540844922937,5.32292036969259,35.5039666237001,12.9743904162043,19.9857379396338,6.80162042538075,8.49214422325721,3.32059222861825,13.5330942261894,2.21516961615278,21.08,720,1280,921600,1.77777777777778,25,3267814,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/337/11733752103_crop_20s.mp4,132.442607585948,14.0749092268393,38.0924555060574,7.69340066181378,28.3472162671416,3.38600649677132,74.8068599961207,23.4493541424355,69.6107701620837,17.0050195749882,30.6385297558491,7.31021837623054,21.1272610502939,5.35808051030936,13.8352035245588,1.1511485514011,20.654,720,1280,921600,1.77777777777778,29.97,3260981,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/781/11778175745_crop_20s.mp4,98.4241537992981,3.62067567625639,61.0065899025393,2.61673498901028,61.6159515744588,2.72384920372017,22.6026124076663,2.73235463126714,36.0526717324087,5.17848032382971,30.6183406137729,6.32773853715127,17.6234338667454,4.64698533386564,11.9599305561611,0.283519712515776,20.457,1080,1920,2073600,1.77777777777778,23.976023976024,4347288,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/718/11771812943_crop_20s.mp4,100.892489967109,6.57674070375195,56.4237188055068,4.21232380967965,39.8169782115835,7.30448453428914,67.5561443745884,5.6585823956899,110.531821190829,10.9451799603015,31.2595511932624,6.73328363815207,15.6661775452973,4.70378041189528,12.8518595397472,1.7890972433851,21.088,720,1280,921600,1.77777777777778,29.97002997003,3318524,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/176/11717611336_crop_20s.mp4,51.2859484711505,11.3334485121156,52.4321386705308,5.07994701962325,9.09823396147307,1.32419986764142,14.994867626221,3.37134657613279,37.0569708358622,7.59974586748412,21.3801032128268,9.39416919104365,8.82584147332985,4.29855882804214,12.8857219181364,0.56682273087318,20.788,1080,1920,2073600,1.77777777777778,29.97,4202271,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/176/11717639113_crop_20s.mp4,89.1693342047119,4.93821212146523,56.8316750443996,7.43514388503146,27.0390239088938,2.48053905487048,102.474598314952,23.5894742785999,123.313140490409,24.5779275565223,50.7121437855434,17.8696613816497,32.3839952407361,12.5195473646986,14.0314211249352,1.02015753849173,21.084,1080,1920,2073600,1.77777777777778,29.97,4336267,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/178/11717840936_crop_20s.mp4,42.6554873498393,12.450481000571,53.6597404873273,7.75630887198941,8.53095137485942,1.12159869300856,18.304166715236,2.96130979795032,45.0147846800358,8.08467941275997,15.7556301941371,5.35458362637051,6.65702658678071,2.69094643321129,12.5957571001195,0.628716920035559,22.089,1080,1920,2073600,1.77777777777778,29.97,4339660,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/178/11717827766_crop_20s.mp4,47.1823315724977,9.70678510243911,60.1288959727802,3.66634605993836,12.1116823492843,1.94017940328629,21.0945394941597,3.94206153799432,42.6712802600514,7.94714030086445,14.1326868005657,8.2529502763567,6.31087066732136,3.92989418554999,12.4251771613733,0.511596247043485,22.129,1080,1920,2073600,1.77777777777778,29.97,4238730,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/178/11717861496_crop_20s.mp4,76.1676772549126,19.6070880124686,73.0091612168447,16.4518835350944,8.11035618687337,1.14838979788205,16.1594098206424,4.43590812811856,37.699794788228,9.6326986933124,14.4208454001889,6.5816553255819,6.27172801032825,3.63188383557156,12.1928977340948,0.741308811794222,20.087,1080,1920,2073600,1.77777777777778,29.97,4352086,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/348/11734886775_crop_20s.mp4,129.939907745121,6.60827920240237,60.7393554089447,7.88563673287536,10.827069405731,0.721780700408075,51.9082670795484,4.20509953949072,83.6980241888014,6.94904139040348,17.4383846127609,11.8653123287397,8.89070328393893,6.58492473730196,11.4377894330381,0.531911585714678,22.089,1080,1920,2073600,1.77777777777778,29.97002997003,4391615,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/322/11732200474_crop_20s.mp4,118.484913883348,11.8173856893197,60.4570925352308,3.04783321146085,27.441221195224,4.45806371813018,54.1380803830433,13.4033226517226,66.1629202473882,14.164518593654,42.8226882077793,11.1210287745804,29.1280853126169,9.29383817268424,14.611979079969,1.19810372689636,21.781,720,1280,921600,1.77777777777778,29.97,3211312,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/763/11776379186_crop_20s.mp4,108.908998671702,30.7737585224533,53.6105503852376,10.607815074045,36.2188643139152,3.4530579276276,25.3916606932316,5.36156911298918,58.8680509828131,12.7872350622459,18.7981692997731,13.7790327357545,8.13404989718823,7.7114749415039,11.8397533595562,0.419787957295384,21.088,1080,1920,2073600,1.77777777777778,29.97002997003,4208603,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/763/11776306496_crop_20s.mp4,130.561861040803,11.4962835206069,47.1508223447464,5.42070911487524,20.8599931393005,2.05126881916343,137.231819532299,53.2398177423399,92.7654930711831,25.3004212821518,28.3476768600404,8.6499465165064,20.7159348588387,6.92273040879026,16.3144794008625,2.343547683645,22.089,1080,1920,2073600,1.77777777777778,29.97002997003,3786704,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/602/11760231623_crop_20s.mp4,96.9343889589776,0.678828511884211,101.849216388227,0.264370842285947,9.32652247350915,0.212135576897335,17.2957988418457,0.290232234576564,57.6692899761117,0.97785591114285,3.91990493723143,1.60178319004931,1.28042276580757,0.326908751065499,9.49287147819996,0.41814291987133,21.088,720,1280,921600,1.77777777777778,29.97002997003,3327082,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/226/11722608813_crop_20s.mp4,49.6846385008328,14.1706833970528,38.3105892438143,8.78931868573551,104.804455237657,24.476335705173,8.89613770145208,1.77270619636043,22.8886376791384,5.61521709644653,20.2447832182688,8.40706275029822,8.14553095873805,4.1555931294649,12.929302252256,0.559754567966367,21.316,1080,1920,2073600,1.77777777777778,24,4376063,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/226/11722698114_crop_20s.mp4,18.0477374813405,8.2992371012417,26.5318557856318,10.3656306857925,63.0249645539779,16.0646157216176,5.0492833777354,1.55605962151053,15.8491934623752,5.16351734360291,14.6096015792507,7.66658080432693,4.98993375283678,3.06805362463454,14.1662091842064,0.708255718689971,21.433,1080,1920,2073600,1.77777777777778,24,4288858,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/996/11799646064_crop_20s.mp4,38.8182279463116,9.21015056009131,44.1120327414223,7.77420499624069,23.8232935086376,5.39355861252341,30.1615184589142,10.1645726847875,70.2230418495694,15.0566146850217,24.9167195310166,10.3014309795624,10.2237748253131,5.67012817138793,12.7468198020503,1.00898839120986,22.106,1080,1920,2073600,1.77777777777778,24,4365937,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/670/11767086713_crop_20s.mp4,40.8513695458441,3.36270867836,25.3418666261747,1.97959846919667,36.7747600431334,2.52828665264031,8.24957863633749,1.82685956310037,11.693823338915,3.17238549528016,11.7427343940575,2.95137510763589,5.93449195953897,1.64456498184088,12.2094597269277,0.470838269063375,20.225,1080,1920,2073600,1.77777777777778,29.97,4308256,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/204/11720443526_crop_20s.mp4,23.662108163689,2.95720320079243,15.977081710736,4.12536307924996,12.2405378511883,2.74237610781349,6.57382068559595,1.32911086563871,15.152205645898,8.63556109093746,4.95767300003898,2.31688048622666,2.09447213588686,0.365883204017649,14.5949241137895,0.845370574641243,20.248,720,1280,921600,1.77777777777778,29.97,3328738,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/204/11720412204_crop_20s.mp4,5.65684131601969,0.894242473176069,6.82746566238933,4.62274481455881,4.76962627722231,1.45742398014776,5.05169722249686,2.26096103881557,16.5333503328918,12.0501346369659,3.81632645409305,2.5018988373027,1.55187418767912,0.384754825183386,15.2230181545019,0.8030977467736,21.107,720,1280,921600,1.77777777777778,29.97,3234687,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/036/11703641145_crop_20s.mp4,63.9456357545394,3.79758354246737,45.4714617467461,4.0942204548343,50.1189767639114,11.8978750348616,30.4736471705417,7.85057094772206,40.8246079732109,11.6827927861946,25.8729940913212,6.80089931408653,15.6435730162796,4.81841870343126,14.7803564686929,0.749009345129435,20.666,1080,1920,2073600,1.77777777777778,29.97,4305006,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/950/11795023134_crop_20s.mp4,60.3968927761097,9.70567284067356,65.0433894804656,7.99824122125747,55.3683696485006,12.1340655519269,23.339265964084,5.6084324660733,52.750577682733,12.5986962492018,43.9104631590475,18.2699846143551,22.6241282480147,11.8680514799746,12.0259751960879,0.679424423295277,20.321,1080,1920,2073600,1.77777777777778,29.97002997003,4241971,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/068/11706836233_crop_20s.mp4,128.242005313344,5.67524400574765,43.8273638943903,3.70484518808614,61.2938036840818,5.32319943515105,50.2769740575235,16.0190431337559,62.3784822473603,18.0859628809236,26.2845147970939,6.83633558754014,16.4387117295657,6.20496110347925,13.9808814639137,0.83814095361335,20.922,720,1280,921600,1.77777777777778,29.97,3253860,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/983/11798315184_crop_20s.mp4,198.841190475997,10.4540162496269,49.2814446042874,7.7910345137339,20.0462041805521,3.41399533657845,71.8367994054669,9.86600361347068,78.3501012496792,9.94918545163126,17.0543558888211,4.13251423276302,9.70615362882696,2.40478200217737,14.7040849001902,0.893118466157941,21.107,720,1280,921600,1.77777777777778,25,3213638,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/561/11756100523_crop_20s.mp4,141.216492119574,3.30244345436727,67.5591237350928,1.47533907041645,16.7356408104799,0.863500573844786,64.6501006861605,6.70906962723954,89.5645444397384,7.33904965760697,16.8027099284557,6.21711946969444,8.67183793212069,3.55024266065169,12.0886777621597,0.582260589102916,22.089,1080,1920,2073600,1.77777777777778,29.97002997003,4341093,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/584/11758419546_crop_20s.mp4,78.2193366326226,2.16900200102703,56.6523743732059,1.08490109699485,0,0,72.274055852281,1.06573527021607,117.983429687306,1.23497590024088,4.08476084964697,3.63338144299741,1.66578267953594,1.44972463499505,13.0868234634399,0.475674145723274,21.088,720,1280,921600,1.77777777777778,29.97,3310998,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/336/11733649333_crop_20s.mp4,139.628153417159,7.41914877573096,52.2108440016854,4.72294740131402,29.0250139770587,1.89567765692189,92.8504702071424,8.97500962543698,80.9413836099067,6.06583548441757,33.4370898892152,8.14216641663249,23.459048264974,6.04433125362744,14.9400407591862,1.47656661651579,22.089,720,1280,921600,1.77777777777778,29.97,3337665,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/117/033/11703349173_crop_20s.mp4,122.104009635993,3.13008067475479,63.9612721180673,3.381047891627,23.9947103731899,1.00948623290368,50.2694212108212,1.62742886877038,90.4885357333587,2.00436620217519,22.5565575452343,6.33793179757625,7.67827859578013,2.85240504088994,11.224489569664,0.635981551045386,21.134,720,1280,921600,1.77777777777778,15,3193738,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
